,PROADJ,N,ADJ,V,PCP,",",PREP,PROPESS,KC,ART,NPROP,PDEN,ADV,IN,?,id,genre,word_count,PRO-KS-REL,KS,PROSUB,PREP|+,N|EST,ADJ|EST,PRO-KS,VAUX,(,),V|+,NUM,ADV-KS-REL,KC|[,!,ADV-KS,:,VAUX|+,.,...,-,ART|EST,ADV|EST,N|AP,N|HOR,KC|],;,N|DAD,PREP|EST,N|TEL,$,/
10,0.05128205128205128,0.1282051282051282,0.038461538461538464,0.16666666666666666,0.0,0.0641025641025641,0.038461538461538464,0.038461538461538464,0.08974358974358974,0.10256410256410256,0.02564102564102564,0.01282051282051282,0.10256410256410256,0.0,0.0,7fqOlm0S9t6j8C1LYzCJH5,indie,78,0.038461538461538464,0.0,0.0641025641025641,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.20481927710843373,0.012048192771084338,0.012048192771084338,0.0,0.024096385542168676,0.03614457831325301,0.0,0.0,0.012048192771084338,0.4819277108433735,0.0,0.0,0.0,0.0,6JtbW1EmCbWDJyxIVGf4hA,indie,83,0.0,0.0,0.0,0.0,0.1927710843373494,0.024096385542168676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.07272727272727272,0.10909090909090909,0.0,0.18181818181818182,0.0,0.0,0.07272727272727272,0.16363636363636364,0.0,0.03636363636363636,0.0,0.01818181818181818,0.14545454545454545,0.0,0.0,4Vp3cFgCVck7WzXAWcoAaF,indie,55,0.09090909090909091,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.03636363636363636,0.01818181818181818,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.017543859649122806,0.09649122807017543,0.02631578947368421,0.20175438596491227,0.0,0.0,0.05263157894736842,0.07894736842105263,0.12280701754385964,0.08771929824561403,0.017543859649122806,0.017543859649122806,0.11403508771929824,0.0,0.0,30gAIh98rpvhGDKbrR0yFe,indie,114,0.02631578947368421,0.017543859649122806,0.05263157894736842,0.0,0.0,0.0,0.02631578947368421,0.043859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47gHoABctRqwhLZK1X2KH4,indie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.022988505747126436,0.20689655172413793,0.04597701149425287,0.26436781609195403,0.0,0.011494252873563218,0.04597701149425287,0.10344827586206896,0.0,0.034482758620689655,0.0,0.0,0.05747126436781609,0.0,0.0,6fMdg9UnEPSU0etVF8XvzO,indie,87,0.05747126436781609,0.0,0.08045977011494253,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.02040816326530612,0.2653061224489796,0.030612244897959183,0.24489795918367346,0.0,0.0,0.05612244897959184,0.0663265306122449,0.11224489795918367,0.05102040816326531,0.03571428571428571,0.030612244897959183,0.061224489795918366,0.0,0.0,0IqIGiEe36qfH5Wnq3kaeq,indie,196,0.015306122448979591,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0547945205479452,0.3493150684931507,0.00684931506849315,0.1232876712328767,0.0,0.03424657534246575,0.0821917808219178,0.09931506849315068,0.0136986301369863,0.03424657534246575,0.0,0.0,0.0684931506849315,0.0,0.030821917808219176,55aILkeOPhfX691RkvK21y,indie,292,0.030821917808219176,0.0410958904109589,0.023972602739726026,0.0,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.03125,0.0,0.21875,0.0,0.0,0.0,0.40625,0.0,0.0,0.0,0.125,0.1875,0.0,0.0,1FPEmm5V1smrOi7L4wwPwq,indie,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.015037593984962405,0.11278195488721804,0.0,0.22556390977443608,0.015037593984962405,0.10526315789473684,0.16541353383458646,0.11278195488721804,0.015037593984962405,0.022556390977443608,0.015037593984962405,0.015037593984962405,0.045112781954887216,0.015037593984962405,0.0,4eFkyWclir1QJWtpi1mDXK,indie,133,0.03759398496240601,0.0,0.03007518796992481,0.0,0.0,0.0,0.015037593984962405,0.022556390977443608,0.0,0.0,0.0,0.015037593984962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.07865168539325842,0.16853932584269662,0.0,0.15730337078651685,0.011235955056179775,0.0,0.10112359550561797,0.06741573033707865,0.033707865168539325,0.0449438202247191,0.0449438202247191,0.011235955056179775,0.0449438202247191,0.0,0.0,5KZVEsaPdBZlxwnUqlgMbt,indie,89,0.033707865168539325,0.056179775280898875,0.0449438202247191,0.056179775280898875,0.0,0.0,0.0,0.0449438202247191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.2644628099173554,0.008264462809917356,0.04132231404958678,0.0,0.01652892561983471,0.024793388429752067,0.008264462809917356,0.0,0.0,0.5702479338842975,0.0,0.008264462809917356,0.0,0.01652892561983471,1mtRyrDpNYNHKySCAAk25T,indie,121,0.0,0.0,0.0,0.0,0.04132231404958678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.017543859649122806,0.09649122807017543,0.02631578947368421,0.20175438596491227,0.0,0.0,0.05263157894736842,0.07894736842105263,0.12280701754385964,0.08771929824561403,0.017543859649122806,0.017543859649122806,0.11403508771929824,0.0,0.0,5DDfRgAtqy66vXXLGgbXKF,indie,114,0.02631578947368421,0.017543859649122806,0.05263157894736842,0.0,0.0,0.0,0.02631578947368421,0.043859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.12043795620437957,0.22627737226277372,0.040145985401459854,0.18613138686131386,0.0,0.14963503649635038,0.06204379562043796,0.051094890510948905,0.014598540145985401,0.051094890510948905,0.0036496350364963502,0.0,0.0364963503649635,0.0036496350364963502,0.0036496350364963502,0ReIxjkQUQC1f88s37wiEG,indie,274,0.0,0.0364963503649635,0.0,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.030303030303030304,0.0,0.3333333333333333,0.0,0.030303030303030304,0.030303030303030304,0.12121212121212122,0.06060606060606061,0.030303030303030304,0.0,0.030303030303030304,0.2727272727272727,0.0,0.0,3I1BfrXg5BfZQSh3wfKT3b,indie,66,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.26229508196721313,0.01639344262295082,0.16393442622950818,0.0,0.0,0.04918032786885246,0.11475409836065574,0.04918032786885246,0.13114754098360656,0.01639344262295082,0.0,0.04918032786885246,0.0,0.0,5gY4pVH7l3w6FbLmHOvtOb,indie,61,0.06557377049180328,0.03278688524590164,0.03278688524590164,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.15517241379310345,0.0603448275862069,0.25,0.008620689655172414,0.008620689655172414,0.05172413793103448,0.1206896551724138,0.11206896551724138,0.02586206896551724,0.0603448275862069,0.008620689655172414,0.04310344827586207,0.0,0.0,58obzAGVweKL0bDAfmMIwv,indie,232,0.02586206896551724,0.017241379310344827,0.04310344827586207,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0625,0.21428571428571427,0.026785714285714284,0.22321428571428573,0.0,0.03571428571428571,0.05357142857142857,0.044642857142857144,0.07142857142857142,0.10714285714285714,0.0,0.0,0.11607142857142858,0.0,0.0,28utXfxPwGrBTLDY8owYml,indie,112,0.008928571428571428,0.008928571428571428,0.026785714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.08771929824561403,0.10526315789473684,0.0,0.15789473684210525,0.0,0.05263157894736842,0.05263157894736842,0.12280701754385964,0.017543859649122806,0.07017543859649122,0.03508771929824561,0.03508771929824561,0.12280701754385964,0.0,0.0,20vNcZtPUPxgbalSmoN0X9,indie,57,0.03508771929824561,0.017543859649122806,0.05263157894736842,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.03333333333333333,0.16666666666666666,0.0,0.2,0.03333333333333333,0.0,0.1,0.03333333333333333,0.1,0.1,0.0,0.0,0.1,0.0,0.0,1RnEWr3WGLi7YZth2k7ann,indie,30,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.11538461538461539,0.057692307692307696,0.0,0.11538461538461539,0.019230769230769232,0.11538461538461539,0.07692307692307693,0.1346153846153846,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,2AMn3OgyRlmQIutu3DPLi4,indie,52,0.057692307692307696,0.038461538461538464,0.17307692307692307,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.03125,0.0,0.28125,0.15625,0.0,0.0625,0.1875,0.0,0.0,0.0,0.0,0.25,0.0,0.0,3pRcS19EGd62YJVHCXuQ0r,indie,64,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.12658227848101267,0.012658227848101266,0.24050632911392406,0.02531645569620253,0.012658227848101266,0.10126582278481013,0.12658227848101267,0.05063291139240506,0.08860759493670886,0.0,0.0,0.02531645569620253,0.0,0.0,3u8iWXUIErKKSgk8rYYxCU,indie,79,0.012658227848101266,0.0379746835443038,0.02531645569620253,0.0,0.0,0.0,0.0379746835443038,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.07272727272727272,0.23636363636363636,0.01818181818181818,0.14545454545454545,0.0,0.0,0.03636363636363636,0.07272727272727272,0.18181818181818182,0.03636363636363636,0.03636363636363636,0.0,0.14545454545454545,0.0,0.0,6ennJn14tXqBheVKNtJajL,indie,55,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.05660377358490566,0.09433962264150944,0.0,0.16981132075471697,0.0,0.018867924528301886,0.03773584905660377,0.16981132075471697,0.03773584905660377,0.0,0.0,0.03773584905660377,0.1320754716981132,0.0,0.0,2YGhjJ5GSQjLVriUt0Ay4f,indie,53,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.0,0.0,0.0,0.0,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.26229508196721313,0.01639344262295082,0.16393442622950818,0.0,0.0,0.04918032786885246,0.11475409836065574,0.04918032786885246,0.13114754098360656,0.01639344262295082,0.0,0.04918032786885246,0.0,0.0,64GOKoATzNgnMKT4wlSgQ8,indie,61,0.06557377049180328,0.03278688524590164,0.03278688524590164,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.15517241379310345,0.0603448275862069,0.25,0.008620689655172414,0.008620689655172414,0.05172413793103448,0.1206896551724138,0.11206896551724138,0.02586206896551724,0.0603448275862069,0.008620689655172414,0.04310344827586207,0.0,0.0,6WpBAh7yJGLtpVos7lhXwe,indie,232,0.02586206896551724,0.017241379310344827,0.04310344827586207,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0625,0.21428571428571427,0.026785714285714284,0.22321428571428573,0.0,0.03571428571428571,0.05357142857142857,0.044642857142857144,0.07142857142857142,0.10714285714285714,0.0,0.0,0.11607142857142858,0.0,0.0,18jxQqs1uGNwrtEjq3toGD,indie,112,0.008928571428571428,0.008928571428571428,0.026785714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.08771929824561403,0.10526315789473684,0.0,0.15789473684210525,0.0,0.05263157894736842,0.05263157894736842,0.12280701754385964,0.017543859649122806,0.07017543859649122,0.03508771929824561,0.03508771929824561,0.12280701754385964,0.0,0.0,6F0tlJdeJTvzzeGkpD0SMK,indie,57,0.03508771929824561,0.017543859649122806,0.05263157894736842,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.03333333333333333,0.16666666666666666,0.0,0.2,0.03333333333333333,0.0,0.1,0.03333333333333333,0.1,0.1,0.0,0.0,0.1,0.0,0.0,1wcevKb5qwZg5Pgq1Ziido,indie,30,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.11538461538461539,0.057692307692307696,0.0,0.11538461538461539,0.019230769230769232,0.11538461538461539,0.07692307692307693,0.1346153846153846,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,4HQNlBd70IBMHE1mkjPO0G,indie,52,0.057692307692307696,0.038461538461538464,0.17307692307692307,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.03125,0.0,0.28125,0.15625,0.0,0.0625,0.1875,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0CZ4xTsqMagycL0GHDjFcJ,indie,64,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.12658227848101267,0.012658227848101266,0.24050632911392406,0.02531645569620253,0.012658227848101266,0.10126582278481013,0.12658227848101267,0.05063291139240506,0.08860759493670886,0.0,0.0,0.02531645569620253,0.0,0.0,3rOtzFTLlJN0b4s37i6IMT,indie,79,0.012658227848101266,0.0379746835443038,0.02531645569620253,0.0,0.0,0.0,0.0379746835443038,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.07272727272727272,0.23636363636363636,0.01818181818181818,0.14545454545454545,0.0,0.0,0.03636363636363636,0.07272727272727272,0.18181818181818182,0.03636363636363636,0.03636363636363636,0.0,0.14545454545454545,0.0,0.0,52C3ZiP6UF4EaY5HmWPmSk,indie,55,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.05660377358490566,0.09433962264150944,0.0,0.16981132075471697,0.0,0.018867924528301886,0.03773584905660377,0.16981132075471697,0.03773584905660377,0.0,0.0,0.03773584905660377,0.1320754716981132,0.0,0.0,2jtXKniYNIVUKXZSsHiA8x,indie,53,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.0,0.0,0.0,0.0,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.08045977011494253,0.20689655172413793,0.034482758620689655,0.13793103448275862,0.011494252873563218,0.06896551724137931,0.034482758620689655,0.011494252873563218,0.09195402298850575,0.04597701149425287,0.022988505747126436,0.0,0.05747126436781609,0.0,0.0,755kgadr4CUQaZ1ewyFwjM,indie,87,0.04597701149425287,0.022988505747126436,0.09195402298850575,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.04,0.14,0.07,0.2,0.01,0.02,0.09,0.1,0.06,0.05,0.02,0.02,0.08,0.0,0.0,1XT3WjHEe8rEpVYrJ5PYGS,indie,100,0.03,0.01,0.02,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.22727272727272727,0.09090909090909091,0.19696969696969696,0.0,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.0,0.13636363636363635,0.030303030303030304,0.0,0.09090909090909091,0.0,0.0,6UQia2IPjsLMziK03mYkAH,indie,66,0.045454545454545456,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.11702127659574468,0.2127659574468085,0.05319148936170213,0.13829787234042554,0.02127659574468085,0.07446808510638298,0.05319148936170213,0.06382978723404255,0.07446808510638298,0.05319148936170213,0.010638297872340425,0.010638297872340425,0.09574468085106383,0.0,0.0,1KakttXIarCFNO1YPIUstq,indie,94,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
