,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,artist,name,album,release,genre,lyrics
20,5KZVEsaPdBZlxwnUqlgMbt,0.622,0.548,9,-10.314,0,0.0402,0.738,4.02e-05,0.482,0.597,133.293,audio_features,spotify:track:5KZVEsaPdBZlxwnUqlgMbt,https://api.spotify.com/v1/tracks/5KZVEsaPdBZlxwnUqlgMbt,https://api.spotify.com/v1/audio-analysis/5KZVEsaPdBZlxwnUqlgMbt,159777,4,Boogarins,Tanta Coragem,"Manchaca Vol. 1 (A Compilation Of Boogarins Memories Dreams Demos And Outtakes From Austin, Tx)",2020-08-28,indie,"['Solta esse bicho de dentro', 'Tanta vontade afogada ', 'Que vai pulsar sem nem ver', 'Reparam nas ondas que soam', 'Mesmo que faça silêncio', 'A morte vai se assustar', 'Tanta coragem pra nada', 'Vai que sossegue o sonho', 'Pula de uma vez só', 'Esse seu corpo se partir', 'Sempre te junto por aí', 'E além do sono quero nada', 'Reparam nas ondas que soam', 'Mesmo que faça silêncio', 'A morte vai se assustar', 'Tanta coragem pra nada', 'Esse seu corpo se partir', 'Sempre te junto por aí', 'E além do sono quero nada']"
21,1mtRyrDpNYNHKySCAAk25T,0.795,0.644,3,-10.14,0,0.144,0.94,0.9,0.064,0.845,120.038,audio_features,spotify:track:1mtRyrDpNYNHKySCAAk25T,https://api.spotify.com/v1/tracks/1mtRyrDpNYNHKySCAAk25T,https://api.spotify.com/v1/audio-analysis/1mtRyrDpNYNHKySCAAk25T,153570,4,Boogarins,Make Sure Your Head Is Above - Voice Memo,"Manchaca Vol. 1 (A Compilation Of Boogarins Memories Dreams Demos And Outtakes From Austin, Tx)",2020-08-28,indie,"['Oh, no', 'You hit me strong', 'Is this confusion or love?', 'How do you make to feel for?', 'All right', ""I've been wasting time"", ""I've been dropped my mind"", 'Watching my entire life', 'I’ve been hiding from your love', 'I’ve been avoiding all the storm', 'But now I’m', 'Out of the hole', 'Out of the role', 'Nothing to show', 'Nothing to show', 'Out of the hole', 'Out of the role', 'Ready to go', 'Ready to go', 'I’ve been hiding from your love', 'I’ve been avoiding all the storm', 'And now I’m', 'Out of the hole', 'Out of the role', 'Ready to go', 'Ready to go', 'Bring imperfections aboard', 'Make sure your head is above', 'Bring imperfections aboard', 'Make sure your head is above', 'Bring imperfections aboard', 'Make sure your head is above']"
22,5DDfRgAtqy66vXXLGgbXKF,0.317,0.783,2,-11.221,1,0.279,0.043,0.012,0.122,0.118,110.281,audio_features,spotify:track:5DDfRgAtqy66vXXLGgbXKF,https://api.spotify.com/v1/tracks/5DDfRgAtqy66vXXLGgbXKF,https://api.spotify.com/v1/audio-analysis/5DDfRgAtqy66vXXLGgbXKF,314038,4,Boogarins,Asmr Manchaca - Sombrouduvida Genesis,"Manchaca Vol. 1 (A Compilation Of Boogarins Memories Dreams Demos And Outtakes From Austin, Tx)",2020-08-28,indie,"['Todos os mitos dos beatles', 'Se o Paul ainda fosse vivo', 'Com certeza ele iria entregar', 'Pois sempre tem um careta', 'Que não abre a cabeça', 'E solta merda ao invés de falar', 'O tempo passou e você quer ser alguém', 'Mas nada mudou e você não sabe quem', 'Não é para ser o mais louco', 'Mas apenas um pouco', 'Só o bastante para não chatear', 'Pois sempre tem um careta', 'Que não abre a cabeça', 'E me segura quando vou voar', 'O tempo passou e você que ser alguém', 'Mas nada mudou e você não sabe quem', 'O tempo passou e você quer ser alguém', 'Mas nada mudou e você não sabe quem']"
23,0ReIxjkQUQC1f88s37wiEG,0.374,0.479,5,-9.642,0,0.037,0.0358,0.0182,0.241,0.379,122.997,audio_features,spotify:track:0ReIxjkQUQC1f88s37wiEG,https://api.spotify.com/v1/tracks/0ReIxjkQUQC1f88s37wiEG,https://api.spotify.com/v1/audio-analysis/0ReIxjkQUQC1f88s37wiEG,351341,4,Boogarins,Noite Bright,"Manchaca Vol. 1 (A Compilation Of Boogarins Memories Dreams Demos And Outtakes From Austin, Tx)",2020-08-28,indie,"['Noite bright', 'Hoje eu vi a ponta do infinito nos seus olhos', 'Noite insight', 'Hoje eu senti que todo equilíbrio era nosso', 'Seu corpo, seu suor, seu doce', 'Um gosto de delírio, antes fosse, é, é', 'Seu corpo, seu suor, seu doce', 'Um gosto de delírio, antes fosse, é, é', 'Mas é verdade, dói', 'É verdade, dói', 'Tem gosto de delírio, antes fosse, é, é', 'Mas é verdade, dói', 'É verdade, dói', 'Gosto de delírio, antes fosse, é', 'Noite bright', 'Hoje eu vi a ponta do infinito nos seus olhos', 'Noite insight', 'Hoje eu senti que todo equilíbrio era nosso', 'Seu corpo, seu suor, seu doce', 'Um gosto de delírio, antes fosse, é, é', 'Seu corpo, seu suor, seu doce', 'Um gosto de delírio, antes fosse, é, é', 'Mas é verdade, dói', 'A verdade, dói', 'Gosto de delírio, antes fosse, é, é', 'Mas é verdade, dói', 'É verdade, dói', 'Gosto de delírio, antes fosse, é', 'Noite bright', 'Hoje eu vi a ponta do infinito nos seus olhos', 'Noite insight', 'Hoje eu senti que todo equilíbrio era nosso', 'Todo o infinito era nosso', 'Todo o infinito era nosso', 'Todo o infinito era nosso', 'Todo o infinito era nosso', 'Noite bright', 'Hoje eu vi a ponta do infinito nos seus olhos', 'Noite insight', 'Hoje eu senti', 'Noite bright', 'Hoje eu vi a ponta do infinito nos seus olhos', 'Noite insight', 'Hoje eu senti que todo equilíbrio era nosso', '(Aí acabava, né, sacou?)', '(Acho que é melhor direto da fritação, sem pausa pro silêncio)']"
24,3I1BfrXg5BfZQSh3wfKT3b,0.385,0.762,9,-10.152,1,0.0648,0.0161,0.0129,0.665,0.36,127.312,audio_features,spotify:track:3I1BfrXg5BfZQSh3wfKT3b,https://api.spotify.com/v1/tracks/3I1BfrXg5BfZQSh3wfKT3b,https://api.spotify.com/v1/audio-analysis/3I1BfrXg5BfZQSh3wfKT3b,169482,4,Boogarins,Lvco 2,"Manchaca Vol. 1 (A Compilation Of Boogarins Memories Dreams Demos And Outtakes From Austin, Tx)",2020-08-28,indie,"['Eu não sei andar só', 'Não quero nem gostar de alguém', 'E sei que um dia eu não vou não', 'Eu quero ir, mas', 'Eu não vou não', 'Não quero ir mais', 'Eu não sei andar só', 'Não quero nem gostar de alguém', 'E sei que um dia eu não vou não', 'Eu quero ir, mas', 'Eu não vou não', 'Não quero ir mais']"
25,5gY4pVH7l3w6FbLmHOvtOb,0.578,0.722,9,-8.319,0,0.0386,0.493,0.0734,0.132,0.381,118.029,audio_features,spotify:track:5gY4pVH7l3w6FbLmHOvtOb,https://api.spotify.com/v1/tracks/5gY4pVH7l3w6FbLmHOvtOb,https://api.spotify.com/v1/audio-analysis/5gY4pVH7l3w6FbLmHOvtOb,298009,4,Boogarins,As Chances,Sombrou Dúvida,2019-05-10,indie,"['As chances de eu fugir daqui', 'São nulas', 'Eu já sou quase um encosto', 'E o fundo do poço é em mim', 'As frases que eu destilo aqui', 'São dúbias', 'As vezes sou alvoroço', 'E outras sou restos de um fim', 'Topei um boy que a vida era Alice', 'No pais das longas piras', 'Se eu topasse tudo que ele disse', 'Eu toparia tudo', 'Desse imenso absurdo', 'Que eles chamam viver']"
26,58obzAGVweKL0bDAfmMIwv,0.717,0.678,2,-5.842,1,0.0514,0.297,3.44e-06,0.367,0.612,117.022,audio_features,spotify:track:58obzAGVweKL0bDAfmMIwv,https://api.spotify.com/v1/tracks/58obzAGVweKL0bDAfmMIwv,https://api.spotify.com/v1/audio-analysis/58obzAGVweKL0bDAfmMIwv,262094,4,Boogarins,Sombra ou Dúvida,Sombrou Dúvida,2019-05-10,indie,"['Isso é sede que não vem da água', 'Que me instiga da cabeça aos pés', 'É um tudo que chega do nada', 'Trem de doido, só sabe quem é', 'Isso é sede que não vem da água', 'Que me instiga da cabeça aos pés', 'É um tudo que chega do nada', 'Trem de doido, só sabe quem é', 'E eu desconfio dos hábitos', 'E eu boto fé no viver ávido', 'E eu desconfio dos hábitos', 'E eu boto fé no viver ávido', 'E eu desconfio dos hábitos', 'E eu boto fé no viver ávido', 'E eu desconfio dos hábitos', 'E eu boto fé no viver ávido', 'Existe um desgaste do novo', 'Se repete e dá nojo', 'E isso você não quer ver', 'Existe um deslumbre dos bobos', 'Fajuto e grandioso', 'E isso já engole você', 'Existe um desgaste do novo', 'Se repete e dá nojo', 'E isso você não quer ver', 'Existe um deslumbre dos bobos', 'Fajuto e grandioso', 'E isso já engole você', 'E eu desconfio dos hábitos', 'E eu boto fé no viver ávido', 'E eu desconfio dos hábitos', 'E eu boto fé no viver ávido', 'E eu desconfio dos hábitos', 'E eu boto fé no viver ávido', 'E eu desconfio dos hábitos', 'E eu boto fé no viver ávido', 'E eu desconfio dos hábitos', 'E eu boto fé no viver ávido', 'E eu desconfio dos hábitos', 'E eu boto fé no viver ávido']"
27,28utXfxPwGrBTLDY8owYml,0.559,0.774,4,-6.955,0,0.106,0.685,0.000178,0.441,0.497,126.058,audio_features,spotify:track:28utXfxPwGrBTLDY8owYml,https://api.spotify.com/v1/tracks/28utXfxPwGrBTLDY8owYml,https://api.spotify.com/v1/audio-analysis/28utXfxPwGrBTLDY8owYml,253733,4,Boogarins,Invenção,Sombrou Dúvida,2019-05-10,indie,"['Devore absurdos', 'Vomite outros mundos sem dó', 'Descasque a ilusão', 'Pois o pós é degeneração', 'Destranque os seus vultos', 'Alongue o que é curto', 'Desgaste a ilusão', 'Pois o pós é degeneração', 'Invenção, talvez o olhar já queira encostar', 'E eu enxergue com as mãos', 'Invenção, talvez o criar já queira apagar toda essa definição', 'Existe um desgaste do novo', 'Se repete e dá nojo', 'E disso você não quer ver', 'Existe um deslumbre dos bobos', 'Fajuto e grandioso', 'E isso já engole você', 'Invenção, talvez o olhar já queira encostar', 'E eu enxergue com as mãos', 'Invenção, talvez o criar já queira apagar toda essa definição', 'Já tem outro gosto viver', 'Já não espero os outros pra ser']"
28,20vNcZtPUPxgbalSmoN0X9,0.574,0.804,2,-6.421,1,0.0437,0.0279,0.0313,0.27,0.196,122.014,audio_features,spotify:track:20vNcZtPUPxgbalSmoN0X9,https://api.spotify.com/v1/tracks/20vNcZtPUPxgbalSmoN0X9,https://api.spotify.com/v1/audio-analysis/20vNcZtPUPxgbalSmoN0X9,208363,4,Boogarins,Dislexia ou Transe,Sombrou Dúvida,2019-05-10,indie,"['Você diz que me quer', 'Longe, longe', 'Onde cê tá eu tô', 'Vou parar com esse', 'Esconde, esconde', 'Eu não brinco no amor', 'Eu não machuco ninguém', 'Sou um só, meu bem', 'Toda fala sua é', 'Um lance que antes', 'Nunca se pensou', 'Que me joga no seu', 'Transe, um transe', 'Mesmerizador', 'E eu, não habito ninguém', 'Sou um só meu bem']"
29,1RnEWr3WGLi7YZth2k7ann,0.38,0.704,2,-8.456,1,0.124,0.324,0.0227,0.375,0.256,122.383,audio_features,spotify:track:1RnEWr3WGLi7YZth2k7ann,https://api.spotify.com/v1/tracks/1RnEWr3WGLi7YZth2k7ann,https://api.spotify.com/v1/audio-analysis/1RnEWr3WGLi7YZth2k7ann,243930,4,Boogarins,A Tradição,Sombrou Dúvida,2019-05-10,indie,"['A tradição', 'Como arma apontada', 'Mas não quer atirar', 'Jogue as ideias no ar', 'A sensação de que', 'Toda a verdade', 'Não vai se sustentar', 'Jogue as ideias no ar', 'E como estar preso', 'Ou me escondendo', 'Refém de sentimentos', 'Que nunca foram meus']"
30,2AMn3OgyRlmQIutu3DPLi4,0.393,0.768,2,-6.514,1,0.0338,0.156,0.00597,0.395,0.246,102.186,audio_features,spotify:track:2AMn3OgyRlmQIutu3DPLi4,https://api.spotify.com/v1/tracks/2AMn3OgyRlmQIutu3DPLi4,https://api.spotify.com/v1/audio-analysis/2AMn3OgyRlmQIutu3DPLi4,220188,3,Boogarins,Nós,Sombrou Dúvida,2019-05-10,indie,"['Eu acho que eu', 'Morro de medo', 'De me acusar', 'Por todo esse peso', 'Que existe em mim mesmo', 'Mas isso, isso, isso, isso', 'Isso é nó', 'Eu frito que eu', 'Tenho culpa de mais', 'Por todo esse peso', 'Que existe em mim mesmo', 'Mas isso, isso, isso, isso', 'Isso é nó', 'E é isso que somos nós']"
31,3pRcS19EGd62YJVHCXuQ0r,0.635,0.654,2,-7.183,1,0.0319,0.0308,0.0561,0.108,0.545,124.897,audio_features,spotify:track:3pRcS19EGd62YJVHCXuQ0r,https://api.spotify.com/v1/tracks/3pRcS19EGd62YJVHCXuQ0r,https://api.spotify.com/v1/audio-analysis/3pRcS19EGd62YJVHCXuQ0r,174791,4,Boogarins,Tardança,Sombrou Dúvida,2019-05-10,indie,"['Já faz bem mais de mês', 'Suponho que eu não vim fazer', 'Ou talvez', 'Sangue cai', 'Eu fritei', 'Mal passado eu sonhei', 'Mal passado eu sonhei', 'Já faz bem mais de mês', 'Suponho que eu não vim fazer', 'Ou talvez', 'Sangue cai', 'Eu fritei', 'Mal passado eu sonhei', 'Mal passado eu sonhei', 'Mal passado eu sonhei', 'Mal passado eu sonhei', 'Mal passado eu sonhei', 'Mal passado eu sonhei', 'Mal passado eu sonhei', 'Mal passado eu sonhei']"
32,3u8iWXUIErKKSgk8rYYxCU,0.506,0.623,9,-7.803,0,0.0323,0.554,0.535,0.309,0.364,117.026,audio_features,spotify:track:3u8iWXUIErKKSgk8rYYxCU,https://api.spotify.com/v1/tracks/3u8iWXUIErKKSgk8rYYxCU,https://api.spotify.com/v1/audio-analysis/3u8iWXUIErKKSgk8rYYxCU,270847,3,Boogarins,Desandar,Sombrou Dúvida,2019-05-10,indie,"['Um rosto escondido na dor', 'E a vista daqui', 'Diz que eu posso me juntar', 'Ser quem eu sou', 'Um belo horror', 'Sem o dever de agradar', 'Com restos que o sol me deixou', 'E a vista daqui', 'Diz que eu posso me encontrar', 'Ser quem eu sou', 'Mas isso é fingir sem notar', 'Isso é fingir sem notar', 'Um gozo escondido na dor', 'E a vista daqui', 'Diz que eu posso me jogar', 'Ser quem eu sou', 'Um belo horror', 'Viver, eterno desandar']"
33,6ennJn14tXqBheVKNtJajL,0.367,0.487,11,-8.408,0,0.0321,0.752,0.0191,0.231,0.422,84.136,audio_features,spotify:track:6ennJn14tXqBheVKNtJajL,https://api.spotify.com/v1/tracks/6ennJn14tXqBheVKNtJajL,https://api.spotify.com/v1/audio-analysis/6ennJn14tXqBheVKNtJajL,280658,4,Boogarins,Te Quero Longe,Sombrou Dúvida,2019-05-10,indie,"['Te quero longe e bem', 'Pois preto e branco é seu sabor', 'Te quero longe e bem', 'Pois meu desejo é furta-cor', 'Te quero longe e bem', 'Pois o seu medo é sem valor', 'Te quero longe e bem', 'Pois meu segredo é furta-cor', 'Corrida maluca nas bolhas', 'Que fode com as cucas e ecoa']"
34,2YGhjJ5GSQjLVriUt0Ay4f,0.414,0.443,5,-10.456,0,0.128,0.422,1.4e-06,0.142,0.334,94.108,audio_features,spotify:track:2YGhjJ5GSQjLVriUt0Ay4f,https://api.spotify.com/v1/tracks/2YGhjJ5GSQjLVriUt0Ay4f,https://api.spotify.com/v1/audio-analysis/2YGhjJ5GSQjLVriUt0Ay4f,253372,4,Boogarins,Passeio,Sombrou Dúvida,2019-05-10,indie,"['Acho que você combina comigo', 'Eu gosto', 'Vou te levar prum (para um) passeio', 'Toda essa merda já não faz sentido', 'Me esforço', 'Mas só com você no meio', 'Eu já não topo', 'Corre ou copo', 'Fumaça', 'Se você não vir', 'Eu já não quero', 'Zona ou berro', 'É só nós dois', 'O que você pedir', 'O que você pedir, é']"
35,64GOKoATzNgnMKT4wlSgQ8,0.578,0.722,9,-8.319,0,0.0386,0.493,0.0742,0.132,0.38,118.033,audio_features,spotify:track:64GOKoATzNgnMKT4wlSgQ8,https://api.spotify.com/v1/tracks/64GOKoATzNgnMKT4wlSgQ8,https://api.spotify.com/v1/audio-analysis/64GOKoATzNgnMKT4wlSgQ8,298009,4,Boogarins,As Chances,Sombrou Dúvida,2019-05-10,indie,"['As chances de eu fugir daqui', 'São nulas', 'Eu já sou quase um encosto', 'E o fundo do poço é em mim', 'As frases que eu destilo aqui', 'São dúbias', 'As vezes sou alvoroço', 'E outras sou restos de um fim', 'Topei um boy que a vida era Alice', 'No pais das longas piras', 'Se eu topasse tudo que ele disse', 'Eu toparia tudo', 'Desse imenso absurdo', 'Que eles chamam viver']"
36,6WpBAh7yJGLtpVos7lhXwe,0.718,0.677,2,-5.839,1,0.0511,0.295,3.53e-06,0.367,0.609,117.013,audio_features,spotify:track:6WpBAh7yJGLtpVos7lhXwe,https://api.spotify.com/v1/tracks/6WpBAh7yJGLtpVos7lhXwe,https://api.spotify.com/v1/audio-analysis/6WpBAh7yJGLtpVos7lhXwe,262094,4,Boogarins,Sombra ou Dúvida,Sombrou Dúvida,2019-05-10,indie,"['Isso é sede que não vem da água', 'Que me instiga da cabeça aos pés', 'É um tudo que chega do nada', 'Trem de doido, só sabe quem é', 'Isso é sede que não vem da água', 'Que me instiga da cabeça aos pés', 'É um tudo que chega do nada', 'Trem de doido, só sabe quem é', 'E eu desconfio dos hábitos', 'E eu boto fé no viver ávido', 'E eu desconfio dos hábitos', 'E eu boto fé no viver ávido', 'E eu desconfio dos hábitos', 'E eu boto fé no viver ávido', 'E eu desconfio dos hábitos', 'E eu boto fé no viver ávido', 'Existe um desgaste do novo', 'Se repete e dá nojo', 'E isso você não quer ver', 'Existe um deslumbre dos bobos', 'Fajuto e grandioso', 'E isso já engole você', 'Existe um desgaste do novo', 'Se repete e dá nojo', 'E isso você não quer ver', 'Existe um deslumbre dos bobos', 'Fajuto e grandioso', 'E isso já engole você', 'E eu desconfio dos hábitos', 'E eu boto fé no viver ávido', 'E eu desconfio dos hábitos', 'E eu boto fé no viver ávido', 'E eu desconfio dos hábitos', 'E eu boto fé no viver ávido', 'E eu desconfio dos hábitos', 'E eu boto fé no viver ávido', 'E eu desconfio dos hábitos', 'E eu boto fé no viver ávido', 'E eu desconfio dos hábitos', 'E eu boto fé no viver ávido']"
37,18jxQqs1uGNwrtEjq3toGD,0.558,0.773,4,-6.955,0,0.106,0.685,0.000178,0.441,0.496,126.065,audio_features,spotify:track:18jxQqs1uGNwrtEjq3toGD,https://api.spotify.com/v1/tracks/18jxQqs1uGNwrtEjq3toGD,https://api.spotify.com/v1/audio-analysis/18jxQqs1uGNwrtEjq3toGD,253733,4,Boogarins,Invenção,Sombrou Dúvida,2019-05-10,indie,"['Devore absurdos', 'Vomite outros mundos sem dó', 'Descasque a ilusão', 'Pois o pós é degeneração', 'Destranque os seus vultos', 'Alongue o que é curto', 'Desgaste a ilusão', 'Pois o pós é degeneração', 'Invenção, talvez o olhar já queira encostar', 'E eu enxergue com as mãos', 'Invenção, talvez o criar já queira apagar toda essa definição', 'Existe um desgaste do novo', 'Se repete e dá nojo', 'E disso você não quer ver', 'Existe um deslumbre dos bobos', 'Fajuto e grandioso', 'E isso já engole você', 'Invenção, talvez o olhar já queira encostar', 'E eu enxergue com as mãos', 'Invenção, talvez o criar já queira apagar toda essa definição', 'Já tem outro gosto viver', 'Já não espero os outros pra ser']"
38,6F0tlJdeJTvzzeGkpD0SMK,0.574,0.804,2,-6.422,1,0.0434,0.0287,0.0299,0.27,0.204,122.014,audio_features,spotify:track:6F0tlJdeJTvzzeGkpD0SMK,https://api.spotify.com/v1/tracks/6F0tlJdeJTvzzeGkpD0SMK,https://api.spotify.com/v1/audio-analysis/6F0tlJdeJTvzzeGkpD0SMK,208363,4,Boogarins,Dislexia ou Transe,Sombrou Dúvida,2019-05-10,indie,"['Você diz que me quer', 'Longe, longe', 'Onde cê tá eu tô', 'Vou parar com esse', 'Esconde, esconde', 'Eu não brinco no amor', 'Eu não machuco ninguém', 'Sou um só, meu bem', 'Toda fala sua é', 'Um lance que antes', 'Nunca se pensou', 'Que me joga no seu', 'Transe, um transe', 'Mesmerizador', 'E eu, não habito ninguém', 'Sou um só meu bem']"
39,1wcevKb5qwZg5Pgq1Ziido,0.378,0.704,2,-8.456,1,0.127,0.324,0.0228,0.375,0.257,122.353,audio_features,spotify:track:1wcevKb5qwZg5Pgq1Ziido,https://api.spotify.com/v1/tracks/1wcevKb5qwZg5Pgq1Ziido,https://api.spotify.com/v1/audio-analysis/1wcevKb5qwZg5Pgq1Ziido,243930,4,Boogarins,A Tradição,Sombrou Dúvida,2019-05-10,indie,"['A tradição', 'Como arma apontada', 'Mas não quer atirar', 'Jogue as ideias no ar', 'A sensação de que', 'Toda a verdade', 'Não vai se sustentar', 'Jogue as ideias no ar', 'E como estar preso', 'Ou me escondendo', 'Refém de sentimentos', 'Que nunca foram meus']"
40,4HQNlBd70IBMHE1mkjPO0G,0.114,0.769,7,-6.516,1,0.0475,0.156,0.008,0.395,0.224,68.168,audio_features,spotify:track:4HQNlBd70IBMHE1mkjPO0G,https://api.spotify.com/v1/tracks/4HQNlBd70IBMHE1mkjPO0G,https://api.spotify.com/v1/audio-analysis/4HQNlBd70IBMHE1mkjPO0G,220188,4,Boogarins,Nós,Sombrou Dúvida,2019-05-10,indie,"['Eu acho que eu', 'Morro de medo', 'De me acusar', 'Por todo esse peso', 'Que existe em mim mesmo', 'Mas isso, isso, isso, isso', 'Isso é nó', 'Eu frito que eu', 'Tenho culpa de mais', 'Por todo esse peso', 'Que existe em mim mesmo', 'Mas isso, isso, isso, isso', 'Isso é nó', 'E é isso que somos nós']"
41,0CZ4xTsqMagycL0GHDjFcJ,0.635,0.654,2,-7.183,1,0.0319,0.0308,0.0525,0.108,0.546,124.896,audio_features,spotify:track:0CZ4xTsqMagycL0GHDjFcJ,https://api.spotify.com/v1/tracks/0CZ4xTsqMagycL0GHDjFcJ,https://api.spotify.com/v1/audio-analysis/0CZ4xTsqMagycL0GHDjFcJ,174791,4,Boogarins,Tardança,Sombrou Dúvida,2019-05-10,indie,"['Já faz bem mais de mês', 'Suponho que eu não vim fazer', 'Ou talvez', 'Sangue cai', 'Eu fritei', 'Mal passado eu sonhei', 'Mal passado eu sonhei', 'Já faz bem mais de mês', 'Suponho que eu não vim fazer', 'Ou talvez', 'Sangue cai', 'Eu fritei', 'Mal passado eu sonhei', 'Mal passado eu sonhei', 'Mal passado eu sonhei', 'Mal passado eu sonhei', 'Mal passado eu sonhei', 'Mal passado eu sonhei', 'Mal passado eu sonhei', 'Mal passado eu sonhei']"
42,3rOtzFTLlJN0b4s37i6IMT,0.502,0.622,9,-7.804,0,0.0323,0.559,0.538,0.309,0.365,117.091,audio_features,spotify:track:3rOtzFTLlJN0b4s37i6IMT,https://api.spotify.com/v1/tracks/3rOtzFTLlJN0b4s37i6IMT,https://api.spotify.com/v1/audio-analysis/3rOtzFTLlJN0b4s37i6IMT,270847,3,Boogarins,Desandar,Sombrou Dúvida,2019-05-10,indie,"['Um rosto escondido na dor', 'E a vista daqui', 'Diz que eu posso me juntar', 'Ser quem eu sou', 'Um belo horror', 'Sem o dever de agradar', 'Com restos que o sol me deixou', 'E a vista daqui', 'Diz que eu posso me encontrar', 'Ser quem eu sou', 'Mas isso é fingir sem notar', 'Isso é fingir sem notar', 'Um gozo escondido na dor', 'E a vista daqui', 'Diz que eu posso me jogar', 'Ser quem eu sou', 'Um belo horror', 'Viver, eterno desandar']"
43,52C3ZiP6UF4EaY5HmWPmSk,0.382,0.487,11,-8.408,0,0.0316,0.756,0.0192,0.231,0.419,84.136,audio_features,spotify:track:52C3ZiP6UF4EaY5HmWPmSk,https://api.spotify.com/v1/tracks/52C3ZiP6UF4EaY5HmWPmSk,https://api.spotify.com/v1/audio-analysis/52C3ZiP6UF4EaY5HmWPmSk,280658,4,Boogarins,Te Quero Longe,Sombrou Dúvida,2019-05-10,indie,"['Te quero longe e bem', 'Pois preto e branco é seu sabor', 'Te quero longe e bem', 'Pois meu desejo é furta-cor', 'Te quero longe e bem', 'Pois o seu medo é sem valor', 'Te quero longe e bem', 'Pois meu segredo é furta-cor', 'Corrida maluca nas bolhas', 'Que fode com as cucas e ecoa']"
44,2jtXKniYNIVUKXZSsHiA8x,0.414,0.443,5,-10.456,0,0.129,0.422,1.41e-06,0.142,0.335,94.108,audio_features,spotify:track:2jtXKniYNIVUKXZSsHiA8x,https://api.spotify.com/v1/tracks/2jtXKniYNIVUKXZSsHiA8x,https://api.spotify.com/v1/audio-analysis/2jtXKniYNIVUKXZSsHiA8x,253372,4,Boogarins,Passeio,Sombrou Dúvida,2019-05-10,indie,"['Acho que você combina comigo', 'Eu gosto', 'Vou te levar prum (para um) passeio', 'Toda essa merda já não faz sentido', 'Me esforço', 'Mas só com você no meio', 'Eu já não topo', 'Corre ou copo', 'Fumaça', 'Se você não vir', 'Eu já não quero', 'Zona ou berro', 'É só nós dois', 'O que você pedir', 'O que você pedir, é']"
46,755kgadr4CUQaZ1ewyFwjM,0.601,0.523,4,-14.645,1,0.033,0.424,0.0512,0.576,0.282,118.021,audio_features,spotify:track:755kgadr4CUQaZ1ewyFwjM,https://api.spotify.com/v1/tracks/755kgadr4CUQaZ1ewyFwjM,https://api.spotify.com/v1/audio-analysis/755kgadr4CUQaZ1ewyFwjM,509284,4,Carne Doce,Temporal,Sessões Selo Sesc #10: Carne Doce,2020-11-11,indie,"['Amanhã quando vier o temporal', 'Vai nos livrar do mal', 'E de toda vida toda, toda, toda', 'Arrastados pelas ondas no curral', 'Teremos litoral', 'E vamos dormir de touca, toda noite', 'Já sereios radioativos vamos reinar', 'E organizar o mar', 'E o que sobrar da vida toda, toda, toda', 'Toda criatura que não der para salvar', 'Tudo o que alguém lembrar', 'Vamos botar numa cantiga, viva a vida', 'Todo o som e cor e cheiro e gosto e todo ser que desaparecer amanhã']"
47,1XT3WjHEe8rEpVYrJ5PYGS,0.51,0.458,2,-14.507,1,0.0589,0.458,6.04e-05,0.122,0.372,158.878,audio_features,spotify:track:1XT3WjHEe8rEpVYrJ5PYGS,https://api.spotify.com/v1/tracks/1XT3WjHEe8rEpVYrJ5PYGS,https://api.spotify.com/v1/audio-analysis/1XT3WjHEe8rEpVYrJ5PYGS,227634,4,Carne Doce,Amor Distrai (Durin),Sessões Selo Sesc #10: Carne Doce,2020-11-11,indie,"['Cê vem macio', 'Cê vem durin', 'Relaxa, encaixa, engata em mim', 'Me bota sem apoio', 'Seu corpo é meu apoio', 'Pra eu deixar cair', 'Sem me machucar muito', 'Hoje eu só quero dar', 'E não fazer amor', 'Amor distrai', 'De descobrir toda possibilidade que me satisfaz', 'Eu quero mais', 'Sentir num ponto único', 'Eu quero mais sentir todo o conjunto', 'Te quero bicho', 'E um novo jeito de gemer', 'Cê fica lindo', 'Um jeito novo de fuder', 'E não apaga a luz', 'E nem feche a porta', 'E vamo descobrir o que me excita', 'O que te excita', 'O que fazer pra ser mais foda', 'Porque eu só gozo assim', 'Em alto e bom som']"
