,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre,bow_singul,bow_sir,bow_vodc,bow_y,bow_boulevard,bow_calh,bow_uuhh,bow_oohh,bow_iih,bow_casual,bow_vuel,bow_criat,bow_amigdalit,bow_condicion,bow_lagart,bow_teng,bow_esperanz,bow_plum,bow_desfaz,bow_una,bow_aa-aah,bow_alit,bow_bes,bow_qui,bow_asinh,bow_pá,bow_dinh,"bow_,",bow_porr,bow_rap,bow_filh,bow_man,bow_pret,bow_irm,bow_tip,bow_car,bow_put,bow_famíl,bow_uma,bow_tret,bow_é,bow_:,bow_quatr,bow_pag,bow_men,bow_eu,bow_lei,bow_polic,bow_band,bow_favel,pos_PROPESS,pos_KC,"pos_,",pos_:,pos_N,pos_.,pos_ADV,pos_NUM,pos_ART,pos_PRO-KS-REL,pos_N|DAD,pos_N|AP,pos_),pos_(,pos_!,pos_;,pos_NPROP,pos_VAUX,pos_ADV-KS-REL,pos_PREP|+,pos_KC|[,pos_PCP,pos_PREP,pos_-,pos_?,target
179,35TUEPK4YppiFiWXCtQ21R,0.702,0.601,1,-10.378,1,0.0359,0.00307,0.141,0.12,0.517,97.022,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2404809619238476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040080160320641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040080160320641,0.0,0.0,0.0,0.0,0.008771929824561403,0.02631578947368421,0.2631578947368421,0.0,0.15570175438596492,0.0,0.02631578947368421,0.0043859649122807015,0.0043859649122807015,0.03070175438596491,0.0,0.0,0.013157894736842105,0.013157894736842105,0.0,0.0,0.008771929824561403,0.0043859649122807015,0.0,0.0,0.0,0.18421052631578946,0.043859649122807015,0.0,0.0,False
180,5uyJIyhuxDeEiGqRD8HE4V,0.835,0.471,1,-11.646,0,0.0475,0.0346,0.00704,0.102,0.18,113.999,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286885245901639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327868852459016,0.0,0.0,0.0040983606557377,0.0,0.0286885245901639,0.0,0.0,0.0,0.0,0.07758620689655173,0.0603448275862069,0.03017241379310345,0.0,0.21982758620689655,0.0,0.03879310344827586,0.0,0.04310344827586207,0.021551724137931036,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.021551724137931036,0.07327586206896551,0.0,0.0,0.0,0.0,0.07327586206896551,0.0,0.0,False
181,2IH1wOpgHjrjMeLItytW3m,0.635,0.509,7,-11.693,1,0.0658,0.0582,0.151,0.324,0.389,101.994,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1045751633986928,0.0,0.0,0.0,0.0,0.0130718954248366,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.19166666666666668,0.0,0.09166666666666666,0.0,0.10833333333333334,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,False
182,7kZXMp5vjZYGdAigC3KyFw,0.856,0.46,4,-10.697,1,0.17,0.151,0.142,0.176,0.843,108.038,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656934306569343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218978102189781,0.0,0.0,0.0,0.0,0.0510948905109489,0.0,0.0,0.0,0.0,0.06818181818181818,0.07575757575757576,0.06818181818181818,0.0,0.12121212121212122,0.0,0.20454545454545456,0.007575757575757576,0.022727272727272728,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.015151515151515152,0.022727272727272728,0.0,0.007575757575757576,False
183,2Dtmz6tryJZA7asepPV9cU,0.483,0.69,0,-7.855,1,0.0511,0.0872,0.00499,0.117,0.434,111.539,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.025,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.038461538461538464,0.04945054945054945,0.01098901098901099,0.0,0.18681318681318682,0.0,0.08791208791208792,0.0,0.0989010989010989,0.005494505494505495,0.0,0.0,0.005494505494505495,0.005494505494505495,0.0,0.0,0.0,0.04395604395604396,0.0,0.0,0.0,0.01098901098901099,0.09340659340659341,0.0,0.01098901098901099,False
184,4ELed3z1Pu2yV4yDq99kOu,0.778,0.49,10,-11.563,1,0.053,0.0109,0.497,0.105,0.258,123.003,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132450331125827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0264900662251655,0.0,0.0,0.0,0.0,0.11711711711711711,0.018018018018018018,0.018018018018018018,0.0,0.23423423423423423,0.0,0.0,0.0,0.018018018018018018,0.018018018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.17117117117117117,0.018018018018018018,0.0,0.0,0.0,0.0,0.12612612612612611,0.0,0.0,False
185,3Vaangxu0T0qO7sKhHp3Ko,0.81,0.574,0,-11.277,0,0.0541,0.0219,0.421,0.113,0.508,120.045,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534351145038167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381679389312977,0.0,0.0,0.0,0.0,0.0458015267175572,0.0,0.0,0.0,0.0,0.10619469026548672,0.017699115044247787,0.061946902654867256,0.0,0.23008849557522124,0.0,0.035398230088495575,0.0,0.07079646017699115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05309734513274336,0.0,0.0,0.0,0.0,0.0,0.05309734513274336,0.0,0.0,False
186,3eBOL3oWoqZUjTjZNbs6Nu,0.669,0.559,5,-9.537,0,0.041,0.195,0.134,0.0633,0.563,168.098,4,indie,0.0,0.0,0.0,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181159420289855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036231884057971,0.0,0.0,0.0,0.0,0.04417670682730924,0.004016064257028112,0.01606425702811245,0.0,0.21285140562248997,0.0,0.08835341365461848,0.0,0.012048192771084338,0.11244979919678715,0.0,0.0,0.0,0.0,0.0,0.0,0.028112449799196786,0.004016064257028112,0.0,0.0642570281124498,0.0,0.012048192771084338,0.04819277108433735,0.0,0.0,False
187,5O1KKCymoKvOOOfbLBsIG2,0.588,0.812,7,-8.185,1,0.0342,0.00117,0.186,0.122,0.331,119.021,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217391304347826,0.0,0.0,0.0163043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0108695652173913,0.0,0.0,0.0054347826086956,0.0,0.17647058823529413,0.0,0.029411764705882353,0.0,0.14705882352941177,0.0,0.03676470588235294,0.022058823529411766,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03676470588235294,0.0,0.0,0.0,0.0,0.0,0.16176470588235295,0.0,0.0,False
188,5Bc0G3kFGhAqJy1nCgGYr9,0.623,0.573,4,-8.361,0,0.0322,0.118,0.0185,0.0947,0.114,111.963,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056818181818181,0.0,0.0056818181818181,0.0,0.0,0.0,0.0,0.0284090909090909,0.0,0.0,0.0,0.0,0.10526315789473684,0.03759398496240601,0.03007518796992481,0.0,0.3007518796992481,0.0,0.007518796992481203,0.0,0.03007518796992481,0.03007518796992481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015037593984962405,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,False
189,46r3QfRhbsNZOVB8jgngYA,0.755,0.703,1,-7.262,1,0.0353,0.0702,0.00575,0.166,0.418,96.996,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2404809619238476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040080160320641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040080160320641,0.0,0.0,0.0,0.0,0.008771929824561403,0.02631578947368421,0.2631578947368421,0.0,0.15570175438596492,0.0,0.02631578947368421,0.0043859649122807015,0.0043859649122807015,0.03070175438596491,0.0,0.0,0.013157894736842105,0.013157894736842105,0.0,0.0,0.008771929824561403,0.0043859649122807015,0.0,0.0,0.0,0.18421052631578946,0.043859649122807015,0.0,0.0,False
190,1DMXQ8GxYVnwvMtVw7gI8s,0.778,0.638,8,-8.237,1,0.0524,0.131,0.00122,0.0646,0.564,117.031,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286885245901639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327868852459016,0.0,0.0,0.0040983606557377,0.0,0.0286885245901639,0.0,0.0,0.0,0.0,0.07758620689655173,0.0603448275862069,0.03017241379310345,0.0,0.21982758620689655,0.0,0.03879310344827586,0.0,0.04310344827586207,0.021551724137931036,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.021551724137931036,0.07327586206896551,0.0,0.0,0.0,0.0,0.07327586206896551,0.0,0.0,False
191,60L1QHxdoNfNvHhNdqcisw,0.354,0.552,5,-7.117,1,0.043,0.797,0.0904,0.194,0.12,153.215,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1045751633986928,0.0,0.0,0.0,0.0,0.0130718954248366,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.19166666666666668,0.0,0.09166666666666666,0.0,0.10833333333333334,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,False
192,3TnUO4yYKrbKI7jNFaAxyV,0.627,0.697,4,-7.608,1,0.0291,0.134,0.242,0.178,0.412,108.046,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656934306569343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218978102189781,0.0,0.0,0.0,0.0,0.0510948905109489,0.0,0.0,0.0,0.0,0.06818181818181818,0.07575757575757576,0.06818181818181818,0.0,0.12121212121212122,0.0,0.20454545454545456,0.007575757575757576,0.022727272727272728,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.015151515151515152,0.022727272727272728,0.0,0.007575757575757576,False
193,2MbiqnkTiQA8yqmb7fAOb5,0.404,0.809,11,-4.973,0,0.0499,0.0244,0.00212,0.0932,0.589,110.331,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.025,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.038461538461538464,0.04945054945054945,0.01098901098901099,0.0,0.18681318681318682,0.0,0.08791208791208792,0.0,0.0989010989010989,0.005494505494505495,0.0,0.0,0.005494505494505495,0.005494505494505495,0.0,0.0,0.0,0.04395604395604396,0.0,0.0,0.0,0.01098901098901099,0.09340659340659341,0.0,0.01098901098901099,False
194,4lALwVDZ2R5seoWemwPOxk,0.705,0.779,4,-6.823,0,0.0467,0.143,0.159,0.105,0.613,122.303,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132450331125827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0264900662251655,0.0,0.0,0.0,0.0,0.11711711711711711,0.018018018018018018,0.018018018018018018,0.0,0.23423423423423423,0.0,0.0,0.0,0.018018018018018018,0.018018018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.17117117117117117,0.018018018018018018,0.0,0.0,0.0,0.0,0.12612612612612611,0.0,0.0,False
195,2t2HDBOr6qB4BN5R3Pl0bF,0.759,0.785,1,-8.261,1,0.0455,0.0319,0.127,0.133,0.782,119.973,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534351145038167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381679389312977,0.0,0.0,0.0,0.0,0.0458015267175572,0.0,0.0,0.0,0.0,0.10619469026548672,0.017699115044247787,0.061946902654867256,0.0,0.23008849557522124,0.0,0.035398230088495575,0.0,0.07079646017699115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05309734513274336,0.0,0.0,0.0,0.0,0.0,0.05309734513274336,0.0,0.0,False
196,2UukB3C0jfVVcHLYlSVior,0.516,0.0775,9,-15.755,1,0.0428,0.51,0.000679,0.128,0.0859,79.298,5,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015267175572519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076335877862595,0.0,0.0,0.0,0.0,0.056,0.0,0.008,0.0,0.192,0.0,0.008,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.016,False
197,2HmNpzdj6AgRqozZRttEMX,0.547,0.414,7,-12.089,0,0.0572,0.527,0.0,0.206,0.796,167.86,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.07894736842105263,0.05263157894736842,0.0,0.0,0.15789473684210525,0.0,0.13157894736842105,0.013157894736842105,0.039473684210526314,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.0,0.013157894736842105,False
198,4Cvwm61FJsRCEuDgfPNAsg,0.832,0.447,9,-11.18,1,0.0848,0.0768,1.59e-06,0.115,0.965,118.14,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074074074074074,0.0,0.0,0.0,0.0,0.11842105263157894,0.0,0.06578947368421052,0.0,0.21052631578947367,0.0,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.06578947368421052,0.0,0.0,False
199,4ADzgN5T6bQpoNInNeIDkT,0.711,0.411,5,-11.272,1,0.0854,0.317,0.0,0.091,0.679,169.017,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.07894736842105263,0.05263157894736842,0.0,0.0,0.15789473684210525,0.0,0.13157894736842105,0.013157894736842105,0.039473684210526314,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.0,0.013157894736842105,False
200,507JIeyDXZhhHf0Y1zhvIW,0.798,0.209,0,-14.194,0,0.0391,0.804,0.0,0.105,0.754,97.269,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074074074074074,0.0,0.0,0.0,0.0,0.11842105263157894,0.0,0.06578947368421052,0.0,0.21052631578947367,0.0,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.06578947368421052,0.0,0.0,False
201,69pg5PJ2pp2xe7aP434jK5,0.664,0.55,7,-11.185,1,0.882,0.0795,0.0,0.23,0.899,200.335,4,indie,0.0,0.0,0.0,0.010204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0051020408163265,0.0,0.0,0.0,0.0,0.0,0.0051020408163265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0561224489795918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11333333333333333,0.04666666666666667,0.07333333333333333,0.0,0.37333333333333335,0.0,0.0,0.0,0.006666666666666667,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.04666666666666667,0.0,0.0,False
202,0vRxUXcBC3tWHRPNRKxgmM,0.614,0.273,10,-13.269,1,0.0777,0.606,0.0,0.103,0.524,171.821,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.07894736842105263,0.05263157894736842,0.0,0.0,0.15789473684210525,0.0,0.13157894736842105,0.013157894736842105,0.039473684210526314,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.0,0.013157894736842105,False
203,4eVKi9T3doYbkZvOmTckyE,0.728,0.389,10,-13.255,0,0.397,0.166,2.79e-05,0.104,0.899,170.156,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.02666666666666667,0.05333333333333334,0.02666666666666667,0.0,0.28,0.0,0.12,0.0,0.05333333333333334,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,False
204,1juGCg0ygyYlbn1rNxaeCn,0.498,0.117,8,-13.308,0,0.0537,0.899,0.0,0.116,0.43,84.863,3,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.07894736842105263,0.05263157894736842,0.0,0.0,0.15789473684210525,0.0,0.13157894736842105,0.013157894736842105,0.039473684210526314,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.0,0.013157894736842105,False
205,0o8FjktN5LbFA1kc9iMv1A,0.81,0.243,6,-12.972,1,0.0525,0.621,1.74e-06,0.114,0.496,100.006,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.07894736842105263,0.05263157894736842,0.0,0.0,0.15789473684210525,0.0,0.13157894736842105,0.013157894736842105,0.039473684210526314,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.0,0.013157894736842105,False
206,5yLRcZZSTLLrhovC0EGJTt,0.673,0.375,8,-10.517,0,0.048,0.857,0.00168,0.179,0.968,164.01,1,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.07894736842105263,0.05263157894736842,0.0,0.0,0.15789473684210525,0.0,0.13157894736842105,0.013157894736842105,0.039473684210526314,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.0,0.013157894736842105,False
207,1BeY3p2ePpoDOmlRh3jirM,0.474,0.475,1,-10.794,1,0.0725,0.143,3.27e-05,0.0697,0.412,97.078,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0582191780821917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068493150684931,0.0,0.0,0.0,0.0,0.1267123287671233,0.0,0.0,0.0,0.0,0.15384615384615385,0.03496503496503497,0.05944055944055944,0.0,0.08391608391608392,0.0,0.0944055944055944,0.0034965034965034965,0.017482517482517484,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.02097902097902098,0.027972027972027972,0.0,0.0,0.0034965034965034965,0.01048951048951049,0.04895104895104895,0.0,0.0,False
208,5wyifj9jya5OUkuTKLFIhn,0.452,0.291,5,-12.225,1,0.0277,0.252,1.81e-06,0.0581,0.465,102.467,4,indie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051282051282051,0.0,0.0,0.0,0.0,0.0615384615384615,0.0,0.0,0.0,0.0,0.14204545454545456,0.056818181818181816,0.06818181818181818,0.0,0.13068181818181818,0.0,0.13068181818181818,0.005681818181818182,0.028409090909090908,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.011363636363636364,0.028409090909090908,0.0,0.0,0.0,0.0,0.05113636363636364,0.0,0.0,False
